tweet_id,name,breed,stage,rating_numerator,rating_denominator,favourite_count,retweet_count,timestamp,source,text,expanded_urls,jpg_url,img_num
752173152931807232,None,Labrador Retriever,None,12.0,10.0,6569,2106,2016-07-10 16:10:29,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1
751937170840121344,None,Lakeland Terrier,None,11.0,10.0,5770,1530,2016-07-10 00:32:46,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1
751830394383790080,Crouton,Chow,None,12.0,10.0,6428,2227,2016-07-09 17:28:29,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1,https://twitter.com/dog_rates/status/751830394383790080/photo/1",https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1
751598357617971201,Vincent,Toy Poodle,None,13.0,10.0,8699,3440,2016-07-09 02:06:27,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1
751583847268179968,Kaia,Dalmatian,"Doggo, Pupper",5.0,10.0,4849,1265,2016-07-09 01:08:47,Twitter for iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,https://twitter.com/dog_rates/status/751583847268179968/photo/1,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1
751538714308972544,Murphy,Labrador Retriever,None,10.0,10.0,5547,1445,2016-07-08 22:09:27,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1,https://twitter.com/dog_rates/status/751538714308972544/photo/1",https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2
751456908746354688,Dotsy,Golden Retriever,Pupper,12.0,10.0,3516,1127,2016-07-08 16:44:23,Twitter for iPhone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,https://twitter.com/dog_rates/status/751456908746354688/video/1,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1
751251247299190784,None,Walker Hound,None,10.0,10.0,13791,6695,2016-07-08 03:07:09,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,https://twitter.com/dog_rates/status/751251247299190784/video/1,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1
751205363882532864,Janet,Labrador Retriever,None,12.0,10.0,6948,2086,2016-07-08 00:04:50,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2
751132876104687617,Coops,Labrador Retriever,Puppo,10.0,10.0,5610,1480,2016-07-07 19:16:47,Twitter for iPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1
750868782890057730,Thumas,Toy Poodle,Pupper,11.0,10.0,5306,1595,2016-07-07 01:47:22,Twitter for iPhone,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,"https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1,https://twitter.com/dog_rates/status/750868782890057730/photo/1",https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4
750719632563142656,Cooper,Pembroke,None,12.0,10.0,14621,5747,2016-07-06 15:54:42,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,https://twitter.com/dog_rates/status/750719632563142656/photo/1,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1
750429297815552001,None,Golden Retriever,None,12.0,10.0,14569,4947,2016-07-05 20:41:01,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,"https://twitter.com/dog_rates/status/750429297815552001/photo/1,https://twitter.com/dog_rates/status/750429297815552001/photo/1",https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1
750383411068534784,Fillup,Border Collie,Pupper,9.0,10.0,5005,1309,2016-07-05 17:38:41,Twitter for iPhone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,https://twitter.com/dog_rates/status/750383411068534784/photo/1,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1
750147208377409536,None,Pug,None,13.0,10.0,3409,1095,2016-07-05 02:00:06,Twitter for iPhone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",https://twitter.com/dog_rates/status/750147208377409536/photo/1,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1
750132105863102464,None,Toy Poodle,None,11.0,10.0,3990,1440,2016-07-05 01:00:05,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,https://twitter.com/dog_rates/status/750132105863102464/photo/1,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1
750117059602808832,Miley,Shih-Tzu,None,10.0,10.0,4740,1466,2016-07-05 00:00:18,Twitter for iPhone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2
750101899009982464,Calbert,Golden Retriever,None,11.0,10.0,3344,959,2016-07-04 23:00:03,Twitter for iPhone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1",https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2
750086836815486976,None,Pug,None,12.0,10.0,2383,613,2016-07-04 22:00:12,TweetDeck,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,https://twitter.com/dog_rates/status/750086836815486976/photo/1,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1
750071704093859840,Reagan,Redbone,Pupper,10.0,10.0,8653,3802,2016-07-04 21:00:04,Twitter for iPhone,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1",https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2
750056684286914561,None,Saluki,None,11.0,10.0,3444,1011,2016-07-04 20:00:23,TweetDeck,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,https://twitter.com/dog_rates/status/750056684286914561/photo/1,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1
750041628174217216,None,Labrador Retriever,None,13.0,10.0,3502,703,2016-07-04 19:00:33,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1
750026558547456000,Oliver,Standard Poodle,None,10.0,10.0,2986,888,2016-07-04 18:00:41,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1
750011400160841729,CeCe,Boston Bull,Doggo,11.0,10.0,3568,1035,2016-07-04 17:00:26,TweetDeck,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,https://twitter.com/dog_rates/status/750011400160841729/photo/1,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1
749996283729883136,None,Old English Sheepdog,None,12.0,10.0,3331,919,2016-07-04 16:00:22,TweetDeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://twitter.com/dog_rates/status/749996283729883136/photo/1,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1
749774190421639168,Rusty,Pekinese,None,12.0,10.0,5114,1493,2016-07-04 01:17:51,Twitter for iPhone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1
749417653287129088,None,Papillon,Pupper,11.0,10.0,6721,1904,2016-07-03 01:41:06,Twitter for iPhone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2
749403093750648834,Claude,Chesapeake Bay Retriever,None,10.0,10.0,2892,622,2016-07-03 00:43:15,Twitter for iPhone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://twitter.com/dog_rates/status/749403093750648834/photo/1,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1
749395845976588288,Jessiga,Pomeranian,None,10.0,10.0,9488,3951,2016-07-03 00:14:27,Twitter for iPhone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1
749317047558017024,Maximus,Wire-Haired Fox Terrier,Floofer,12.0,10.0,6076,2509,2016-07-02 19:01:20,Twitter for iPhone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1
749064354620928000,Beau,Pug,None,11.0,10.0,5277,1714,2016-07-02 02:17:13,Twitter for iPhone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2
749036806121881602,Lily,West Highland White Terrier,None,8.0,10.0,3425,896,2016-07-02 00:27:45,Twitter for iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://twitter.com/dog_rates/status/749036806121881602/photo/1,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1
748977405889503236,None,German Short-Haired Pointer,None,10.0,10.0,11235,3759,2016-07-01 20:31:43,Twitter for iPhone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://twitter.com/dog_rates/status/748977405889503236/photo/1,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1
748932637671223296,Doug,Borzoi,Doggo,13.0,10.0,6461,2564,2016-07-01 17:33:49,Twitter for iPhone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://twitter.com/dog_rates/status/748932637671223296/photo/1,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1
748699167502000129,None,Pembroke,None,11.0,10.0,5213,1814,2016-07-01 02:06:06,Twitter for iPhone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1
748575535303884801,Ole,Soft-Coated Wheaten Terrier,None,6.0,10.0,6696,2272,2016-06-30 17:54:50,Twitter for iPhone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://twitter.com/dog_rates/status/748575535303884801/photo/1,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1
748568946752774144,None,Tibetan Terrier,None,12.0,10.0,2411,776,2016-06-30 17:28:39,Twitter for iPhone,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://twitter.com/dog_rates/status/748568946752774144/video/1,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1
748346686624440324,Bentley,Borzoi,None,10.0,10.0,5735,1413,2016-06-30 02:45:28,Twitter for iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://twitter.com/dog_rates/status/748346686624440324/photo/1,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1
748324050481647620,Charlie,Shetland Sheepdog,None,11.0,10.0,4078,867,2016-06-30 01:15:31,Twitter for iPhone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1
747963614829678593,None,Kelpie,Pupper,10.0,10.0,6397,2444,2016-06-29 01:23:16,Twitter for iPhone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://twitter.com/dog_rates/status/747963614829678593/photo/1,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1
747933425676525569,None,Samoyed,None,11.0,10.0,7310,2894,2016-06-28 23:23:19,Twitter for iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1
747885874273214464,Reptar,Kuvasz,None,8.0,10.0,3243,1116,2016-06-28 20:14:22,Twitter for iPhone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1
747844099428986880,Trevith,Pembroke,None,11.0,10.0,3084,851,2016-06-28 17:28:22,Twitter for iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://twitter.com/dog_rates/status/747844099428986880/photo/1,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1
747816857231626240,None,Pembroke,None,4.0,10.0,5346,1316,2016-06-28 15:40:07,Twitter for iPhone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://twitter.com/dog_rates/status/747816857231626240/photo/1,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1
747600769478692864,Wyatt,Chesapeake Bay Retriever,None,10.0,10.0,2545,619,2016-06-28 01:21:27,Twitter for iPhone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1
747594051852075008,Calvin,Basenji,None,11.0,10.0,4065,1205,2016-06-28 00:54:46,Twitter for iPhone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://twitter.com/dog_rates/status/747594051852075008/photo/1,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1
747512671126323200,None,Cardigan,None,10.0,10.0,6110,1803,2016-06-27 19:31:23,Twitter for iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://twitter.com/dog_rates/status/747512671126323200/photo/1,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1
747219827526344708,Lorenzo,Shetland Sheepdog,None,11.0,10.0,5792,1791,2016-06-27 00:07:44,Twitter for iPhone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1",https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2
747103485104099331,Olivi,Labrador Retriever,None,11.0,10.0,10534,4548,2016-06-26 16:25:26,Twitter for iPhone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1",https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1
746872823977771008,Martha,Pembroke,None,11.0,10.0,6593,2429,2016-06-26 01:08:52,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1
746790600704425984,Chester,Boston Bull,None,10.0,10.0,5345,1806,2016-06-25 19:42:08,Twitter for iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1",https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,3
746726898085036033,Freddery,Golden Retriever,None,12.0,10.0,6648,2037,2016-06-25 15:29:00,Twitter for iPhone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://twitter.com/dog_rates/status/746726898085036033/photo/1,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1
746507379341139972,Sadie,Toy Poodle,None,10.0,10.0,5094,1226,2016-06-25 00:56:43,Twitter for iPhone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1
746369468511756288,None,German Shepherd,None,9.0,10.0,6637,1854,2016-06-24 15:48:42,Twitter for iPhone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://twitter.com/dog_rates/status/746369468511756288/photo/1,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,1
746131877086527488,Bodie,Chow,None,10.0,10.0,7565,2511,2016-06-24 00:04:36,Twitter for iPhone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://twitter.com/dog_rates/status/746131877086527488/photo/1,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1
746056683365994496,Dunkin,Shetland Sheepdog,None,11.0,10.0,3904,931,2016-06-23 19:05:49,Twitter for iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1
745789745784041472,None,Pekinese,None,10.0,10.0,4437,1207,2016-06-23 01:25:06,Twitter for iPhone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://twitter.com/dog_rates/status/745789745784041472/photo/1,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1
745712589599014916,Milo,Chow,None,7.0,10.0,7652,2636,2016-06-22 20:18:30,Twitter for iPhone,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://twitter.com/dog_rates/status/745712589599014916/photo/1,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,1
745433870967832576,None,Basset,Doggo,10.0,10.0,7824,2894,2016-06-22 01:50:58,Twitter for iPhone,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1",https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,1
745422732645535745,Wally,Labrador Retriever,None,9.0,10.0,9412,2768,2016-06-22 01:06:43,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://twitter.com/dog_rates/status/745422732645535745/photo/1,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,1
745057283344719872,None,Shetland Sheepdog,None,12.0,10.0,7945,2585,2016-06-21 00:54:33,Twitter for iPhone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2
744995568523612160,None,Old English Sheepdog,Puppo,9.0,10.0,3277,716,2016-06-20 20:49:19,Twitter for iPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1
744971049620602880,Chester,Toy Poodle,None,12.0,10.0,8652,3042,2016-06-20 19:11:53,Twitter for iPhone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1
744709971296780288,Amber,Shetland Sheepdog,None,10.0,10.0,6150,1771,2016-06-20 01:54:27,Twitter for iPhone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://twitter.com/dog_rates/status/744709971296780288/photo/1,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1
744334592493166593,Cody,Samoyed,None,11.0,10.0,7443,2412,2016-06-19 01:02:50,Twitter for iPhone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://twitter.com/dog_rates/status/744334592493166593/photo/1,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1
744234799360020481,None,Labrador Retriever,Doggo,13.0,10.0,131075,79515,2016-06-18 18:26:18,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://twitter.com/dog_rates/status/744234799360020481/video/1,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1
743980027717509120,Kingsley,Bull Mastiff,None,11.0,10.0,4551,1231,2016-06-18 01:33:55,Twitter for iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://twitter.com/dog_rates/status/743980027717509120/photo/1,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1
743895849529389061,None,Dalmatian,None,10.0,10.0,3999,1087,2016-06-17 19:59:26,Twitter for iPhone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://twitter.com/dog_rates/status/743895849529389061/photo/1,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1
743609206067040256,None,Weimaraner,None,10.0,10.0,4917,1560,2016-06-17 01:00:24,Twitter for iPhone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3
